"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DCLRE1C",170.67092923442,-0.19512965511268,0.0992162092801256,-1.96671145298198,0.049216485763787,0.16363013981573
"DCN",2894.63378726997,1.81361900963977,0.238352250058754,7.60898631832806,2.76253990158485e-14,1.50062584141218e-11
"DCP1A",618.780096474042,-0.0164690984263258,0.0577879335344935,-0.284991994332094,0.775650275311642,0.881360224631778
"DCP1B",455.087381212752,0.00599275367869444,0.0685101646794362,0.0874724751682462,0.930295963186024,0.965573464313161
"DCP2",983.342036602824,-0.082722515440725,0.0628132866985178,-1.31695887587868,0.187852409632264,0.387489081779738
"DCPS",2211.4295736597,0.200740926362252,0.133416761383467,1.50461549419028,0.132422960434058,0.311320847800977
"DCST1",22.2144598484222,-0.632156138719854,0.16459837207027,-3.84059775785616,0.000122735083468926,0.00216318031887621
"DCST2",81.6707756938913,-0.377297398844139,0.144823385377238,-2.60522427273294,0.00918141393837441,0.0525815866146851
"DCSTAMP",13.0996720140676,-0.0843862037395878,0.186299133666094,-0.452960795248968,0.650576972246081,0.802503676489653
"DCT",10.8533779229411,-0.5753103631954,0.256186149923264,-2.24567316916908,0.0247249499830419,0.10290728200211
"DCTD",2144.2222763765,0.212864376778182,0.0657785966906224,3.23607354804711,0.00121186155053478,0.0121004945425882
"DCTN1",3618.08667547769,-0.0762910786422844,0.0511943125097531,-1.49022566965325,0.136164909038818,0.316665486180741
"DCTN1-AS1",0.711410802295143,0.0775205356161973,0.248425753720454,0.312047098399584,0.755004729761792,0.869564814613655
"DCTN2",3321.14326430905,-0.102059493690384,0.054291753998696,-1.8798341584771,0.0601306835116781,0.187166937668558
"DCTN3",1726.5863537993,-0.174359901670738,0.0712114872021004,-2.44847999278402,0.0143460397204328,0.0713764329444267
"DCTN4",2335.24795931455,-0.047481781329248,0.0540160199483522,-0.879031468343059,0.379384213792428,0.59218740660354
"DCTN5",1312.42001160764,-0.0453319243299219,0.0604226187476183,-0.75024759385671,0.453105599043356,0.655956340253302
"DCTN6",580.340601728435,0.0237817151922921,0.0796634882963801,0.298527163458052,0.765300847272243,0.875426482152401
"DCTPP1",1047.85268858722,-0.249320495422132,0.0837560225770171,-2.97674707741609,0.00291324234693669,0.0232806635684096
"DCUN1D1",1316.9963060972,0.153515711874588,0.0650979877590247,2.35822514887652,0.0183625520575006,0.0840740577778584
"DCUN1D2",344.587714725662,-0.0683236846317282,0.0763064134882662,-0.895385872672871,0.370580849964455,0.584536091791303
"DCUN1D3",405.836490729703,0.358182904619739,0.0738181886264079,4.85223101900391,1.22080296929972e-06,5.49815062874866e-05
"DCUN1D4",1603.96816360964,0.0563880699523409,0.0646706990030642,0.871926093603367,0.383248697576276,0.595254486888895
"DCUN1D5",514.345497680941,-0.152721904779752,0.0749461228292794,-2.03775591070453,0.0415743496248893,0.145683773573595
"DCX",14.7122627886671,-0.199583551193935,0.304148564120623,-0.656204153950179,0.511692776514386,0.702177190727896
"DCXR",33615.1033333096,-0.367144507293265,0.180460111565494,-2.03449119092459,0.0419020958811068,0.146508648496658
"DDA1",1375.38458691411,-0.155580915783529,0.0638574518342836,-2.43637839147227,0.0148351567718028,0.0730890223745682
"DDAH1",4303.86699967139,0.0843630411866982,0.111805343132794,0.754552857876375,0.450517318617626,0.65411619456613
"DDAH2",2827.18421081092,-0.249689905591023,0.106744543068218,-2.3391350828253,0.0193284435068837,0.0869369587459303
"DDB1",8203.10449445538,-0.106042594834534,0.0423354631770426,-2.50481716453827,0.0122514706777351,0.0640063812582025
"DDB2",1279.63913712531,0.0390844822581471,0.102194757425397,0.382450951915797,0.70212690332705,0.83652205054059
"DDC",2064.77209630292,0.0386891966701816,0.169363787705886,0.228438423551134,0.81930542133594,0.906559351875164
"DDC-AS1",0.441534802548458,-0.253960714075642,0.379060842147115,-0.669973486675997,0.502874691902787,0.694983387563477
"DDHD1",372.949097983947,0.126857083153764,0.11627965289164,1.09096544407456,0.275288088224489,0.488849802936782
"DDHD2",570.575185200654,0.0789353250887052,0.090498646498955,0.872226581749117,0.383084780874653,0.595163617103954
"DDI1",0.110952972319413,-0.0977217154701666,0.896956369140689,-0.108948125942611,0.913243634816107,NA
"DDI2",2646.37574025828,-0.0650744604327073,0.0846579767239131,-0.768674883938325,0.442086338555113,0.647186355866788
"DDIAS",94.4276461390296,-0.455536073269031,0.110823328361725,-4.11047096313665,3.94852934066036e-05,0.00090529863724989
"DDIT3",1517.45799313625,-0.282767356745667,0.118970655118843,-2.37678237934558,0.0174643882542075,0.0812613804448463
"DDIT4",2854.01074248416,0.368831151126038,0.146477915213574,2.51799836574858,0.0118023868682426,0.0626650540861451
"DDIT4L",18.5214093820338,-0.52401268575885,0.185724917658845,-2.82144524474309,0.00478077980751047,0.0331850656035745
"DDN",5.08305296276026,-1.06056202922529,0.244924651596224,-4.3301563248672,1.49003526337322e-05,0.000416443232909783
"DDN-AS1",5.94319059694548,-0.523396644311888,0.178773955831859,-2.92770074855957,0.00341478536084965,0.0260776894351573
"DDO",507.886787256992,0.00224981912986559,0.0985261010266759,0.022834752481035,0.981782086774748,0.99265277088355
"DDOST",8324.20277045426,-0.192552297884113,0.0617229943186066,-3.11962016765067,0.00181084381074764,0.0162899049387213
"DDR1",1482.74330655439,-0.306943915745796,0.192503849094308,-1.59448196589266,0.110828126814425,0.277594451000661
"DDR2",351.41599215131,0.445911635884992,0.136697726552351,3.26202671493752,0.00110618718258565,0.0113374820817983
"DDRGK1",4679.36464244609,-0.189162022707223,0.0892259172140694,-2.12003449909501,0.0340031360165963,0.127752575935004
"DDTL",6196.22074922599,-0.21070714624001,0.123487280564768,-1.70630647364119,0.0879510334201673,0.238912048046523
"DDX1",3569.65006937163,-0.0955483403210374,0.0499102558851071,-1.9144029343586,0.055568690919001,0.177292577879373
"DDX10",818.716849981821,0.000449132830053617,0.054973219865038,0.00817002953722304,0.993481332090537,0.997084148681687
"DDX11",538.747056669251,-0.130882570019284,0.123567327886034,-1.05920045580331,0.28950849752131,0.504295142245432
"DDX11-AS1",20.6201614366313,-0.331607439470359,0.136457836554143,-2.430109166642,0.0150942756785795,0.0738453705807299
"DDX11L1",0.0988201490391473,0.13772818039639,0.8567599006833,0.160754699521472,0.872286605637905,NA
"DDX11L10",0.65812491432415,0.0872875659565758,0.300291807656567,0.290675815093842,0.771299270061615,0.87967030561536
"DDX11L9",0.0673959364850881,0.0514354766849805,1.35308449335525,0.0380134994803139,0.969676918779234,NA
"DDX17",11823.0664215274,0.000575416548146281,0.0616135895915072,0.00933911742460134,0.992548570713387,0.996980178001464
"DDX18",2083.1314869642,-0.0291631349772253,0.0557489863930254,-0.523115071036948,0.60089417824662,0.768855660213483
"DDX19A",1297.77031340247,0.0492926123775968,0.0546583389864536,0.901831509914954,0.367146378557303,0.581315099382397
"DDX19B",579.202195226906,0.165081759249526,0.0789784259741039,2.09021333628065,0.0365986400742088,0.134049479594072
"DDX20",430.304024998434,-0.100370820896244,0.0511241514226714,-1.96327602714465,0.0496141094405475,0.16458520528561
"DDX21",2187.61534513447,0.19158337132562,0.0851754853105867,2.24927830615845,0.0244947951442978,0.102190278678997
"DDX23",3297.3101765559,-0.115303667481838,0.0406633064519375,-2.83557038378378,0.00457439343331494,0.0320464698693046
"DDX24",4113.94202057222,0.00661937091985689,0.0574140476244133,0.11529183525187,0.908213809734135,0.953887543158619
"DDX25",9.68560422984866,0.171201399796362,0.228673371699803,0.748672215412604,0.454054794114657,0.656899090279315
"DDX27",1912.94531600385,-0.103301155486466,0.056338769425667,-1.83357138502573,0.0667176430927156,0.200626439874972
"DDX28",607.082882334636,-0.0568638885853027,0.0820133584212482,-0.693349104096319,0.488090494211736,0.683104189982655
"DDX31",441.141569487313,-0.0709104306810765,0.0590979838514773,-1.19987901548868,0.230186330864222,0.43896817169489
"DDX39A",2572.88922302959,-0.329804749655165,0.0948519262345568,-3.47704851917925,0.000506966067038341,0.00634650903195161
"DDX39B",2031.8940800236,0.0724314318835168,0.106623804157344,0.679317648211375,0.496936616599493,0.690198795165558
"DDX39B-AS1",4.94735147589872,-0.503065368386242,0.163769209498369,-3.07179456948685,0.0021277610579971,0.0183599085082274
"DDX3X",6692.3750785424,0.143073834409525,0.0606051243059739,2.36075473894247,0.0182377878012496,0.0836655553420252
"DDX3Y",901.714060567817,-0.124830591004196,0.329581679798732,-0.378754641582103,0.704870072902185,0.838349005975342
"DDX4",1.97574475881638,-0.571364869931162,0.313304282675363,-1.82367398572459,0.06820137396744,0.202984842301238
"DDX41",3254.77219462713,-0.102756776770965,0.06531402700934,-1.57327271760889,0.115655683767158,0.286067210812287
"DDX42",3337.44460018066,-0.0903765764910525,0.0429078579611614,-2.10629429632348,0.0351787964564248,0.130747860163046
"DDX43",17.9752166086514,-0.295940694626883,0.273297297674716,-1.08285261927148,0.278873845340681,0.492780249690744
"DDX46",1640.15745343278,-0.0387093340042727,0.0523898219632028,-0.738871264564729,0.459985172767317,0.661441033172297
"DDX47",37.9429664610371,0.180870652753587,0.0988635919701108,1.82949707925107,0.0673251764624193,0.201651896416846
"DDX49",2368.51730947135,-0.309239268109189,0.0785400199737978,-3.9373464408636,8.23876205308224e-05,0.00159138212894306
"DDX5",14614.3283141437,0.034950619950187,0.0560923316315725,0.623090874163528,0.533224806342928,0.719898989484334
"DDX50",933.074048344076,-0.0528896514992089,0.0522973183855752,-1.01132626168834,0.311860300728849,0.526477047648471
"DDX51",873.83441794408,-0.189334068301872,0.0650437593079143,-2.91087216231726,0.00360421449345724,0.0271340739317312
"DDX52",1006.98293839515,-0.0769204213397033,0.0531841819138732,-1.44630261426732,0.148092342837274,0.334005456781338
"DDX53",32.3046456084063,-0.606525191679489,0.524396387008523,-1.15661588581775,0.247429329013213,0.459041101247474
"DDX54",3231.46425333224,-0.229494942299787,0.0529762854887023,-4.33203159079036,1.47739736946477e-05,0.000413456582194336
"DDX55",594.500963351638,-0.0891557276953005,0.0590800499361593,-1.50906655955166,0.131281774253565,0.309784552979047
"DDX56",3372.48418245931,-0.101090693761268,0.0712352412972036,-1.41911070869408,0.155866742385628,0.343890537121385
"DDX58",716.285807084359,0.0422762958460443,0.0878990819924471,0.480964020189391,0.630542070639414,0.788922381673517
"DDX59",779.854007471261,-0.0744348097084277,0.0762281630859555,-0.976473873894802,0.328829688629072,0.543898887695728
"DDX6",2975.90832562217,0.014395239160286,0.0482122527288549,0.298580513158028,0.765260135804964,0.875426482152401
"DDX60",915.318186789003,0.23581060726322,0.140169815395179,1.68232088055765,0.0925066342697897,0.246509817233395
"DDX60L",567.45046825301,0.154282795320998,0.114744405268456,1.34457793353878,0.178761573341281,0.374845484631797
"DEAF1",938.361115065115,-0.186027243472871,0.0781018328788801,-2.38185502971948,0.0172256772549413,0.0806644501869873
"DEC1",4.32742523527683,0.297247864157994,0.290785451911917,1.02222398749176,0.30667490005984,0.52142116836017
"DECR1",10789.3865833953,0.17239677120508,0.10875259724218,1.58521980694559,0.112916401793652,0.281427526117473
"DECR2",4722.88338788391,-0.102439457144078,0.0957181643369599,-1.07021961665976,0.284520466504116,0.498633640480659
"DEDD",1673.88998776821,-0.0771890828516938,0.0547864334436967,-1.40890870238925,0.158862165979778,0.347998654356487
"DEDD2",1090.06945372715,-0.0896468269501602,0.0659284384340522,-1.35975959812598,0.173906011403277,0.368493583874617
"DEF6",281.760883262979,0.0102124452007441,0.134253435277438,0.0760684088242498,0.939364673402724,0.969854310933121
"DEF8",1211.97184907507,-0.130767759189019,0.0742209313664769,-1.76187170898373,0.0780909755461147,0.221823185431006
"DEFA1",0,NA,NA,NA,NA,NA
"DEFA11P",0.00258992596269106,0.0715402936731789,2.89608617808373,0.0247024049955983,0.980292336757991,NA
"DEFA1B",0,NA,NA,NA,NA,NA
"DEFA3",0.731038803784398,0.900564504846772,0.369669951746884,2.43613120458164,0.014845298765868,0.0731219842722421
"DEFA4",1.16011260643268,0.228486917631901,0.438016959301247,0.521639431487762,0.601921403330737,0.769032603219085
"DEFA5",0.17463819969706,0.854762520311006,1.4581417468851,0.586199882238445,0.557741200826413,NA
"DEFA6",0.345864925262173,0.561277858270042,0.530737227717463,1.0575437880699,0.29026348137349,0.50511186568896
"DEFA8P",0.640978446828169,-0.487333520053271,0.563168227438507,-0.86534270988589,0.386850715410887,0.598435741160355
"DEFA9P",0.362688579301669,-0.946040445819765,0.680571632059953,-1.39006740988644,0.164508408520301,0.355805067330533
"DEFB1",4915.51247381706,0.386635780439075,0.275583320985418,1.40297235353925,0.16062508323814,0.350230793371758
"DEFB103A",0.0157748022547928,0.17920274648755,2.89608617808373,0.0618775600821811,0.950660337707418,NA
"DEFB104A",0,NA,NA,NA,NA,NA
"DEFB104B",0,NA,NA,NA,NA,NA
"DEFB105A",0,NA,NA,NA,NA,NA
"DEFB106A",0,NA,NA,NA,NA,NA
"DEFB106B",0,NA,NA,NA,NA,NA
"DEFB107A",0,NA,NA,NA,NA,NA
"DEFB108B",0.0928423742542091,-0.076639920142594,0.744481319904439,-0.102944047209178,0.918007378763867,NA
"DEFB109B",0.00320516321265864,0.0715402936731787,2.89608617808373,0.0247024049955983,0.980292336757991,NA
"DEFB110",0,NA,NA,NA,NA,NA
"DEFB112",0.0162956291112961,0.11492409472693,2.89608617808373,0.0396825535084638,0.968346211003886,NA
"DEFB113",0,NA,NA,NA,NA,NA
"DEFB114",0,NA,NA,NA,NA,NA
"DEFB115",0.00735691871137804,0.0930727842360534,2.89608617808373,0.032137436012915,0.97436244919774,NA
"DEFB116",0.0145031752458185,0.0287941324754325,2.89608617808373,0.00994242943919745,0.992067219748879,NA
"DEFB118",0.154756025793357,0.00863839236883926,0.772647453237919,0.011180250879801,0.991079636275443,NA
"DEFB119",0.024647004735319,0.200734426734489,2.74362802708452,0.0731638635969896,0.941675721962859,NA
"DEFB121",0.00726031227259376,0.071540293673179,2.89608617808373,0.0247024049955984,0.980292336757991,NA
"DEFB122",0.0313173515630739,0.222586547541301,2.89608617808373,0.0768577085950464,0.938736741636409,NA
"DEFB123",0.0511699051614443,0.266032734739178,2.56688456829196,0.103640318705956,0.917454790233955,NA
"DEFB124",0.717176790333651,0.166924427055411,0.307548296887336,0.542758417929268,0.587296146607484,0.759345063526368
"DEFB125",0.0404366409055489,0.179836143196549,1.95683083635892,0.0919017320532267,0.926776115308175,NA
"DEFB126",0.527998786019465,-0.635535623924828,0.886997690331727,-0.71650200541914,0.473681429655509,0.671719416121159
"DEFB127",0,NA,NA,NA,NA,NA
"DEFB128",0.00212465710329373,0.114445864834926,2.89608617808373,0.0395174237911152,0.968477862190256,NA
"DEFB129",0.0132562792271009,0.0932321942000544,2.89608617808373,0.032192479252031,0.974318553759722,NA
"DEFB130A",0,NA,NA,NA,NA,NA
"DEFB130B",0,NA,NA,NA,NA,NA
"DEFB131A",0.00862007013219044,0.0930727842360534,2.89608617808373,0.032137436012915,0.97436244919774,NA
"DEFB131B",0.923868394066745,0.175793777695799,0.253765196595072,0.69274187341107,0.488471555938721,0.683234511591298
"DEFB132",63.2521095799912,0.325227663741903,0.324634602073956,1.00182685907219,0.316427222592379,0.531476310998142
"DEFB133",0.259169393219211,-0.265842283762455,0.978247647095105,-0.271753563171729,0.785811513056375,NA
"DEFB134",0.0197706884586344,0.0720179812446844,2.8099625200325,0.0256295166683759,0.979552842901887,NA
"DEFB135",0.00828802448690685,0.114605274798927,2.89608617808373,0.0395724670302314,0.968433978365834,NA
"DEFB136",0.00582413349156354,0.135978355397801,2.89608617808373,0.0469524548084318,0.962551121270063,NA
"DEFB4B",0.0441031348582304,0.0295893176447028,2.59401867358502,0.0114067481263769,0.990898929144066,NA
"DEFT1P",0.0101672788909498,0.135978355397801,2.89608617808373,0.0469524548084318,0.962551121270063,NA
"DEFT1P2",0,NA,NA,NA,NA,NA
"DEGS1",1908.20895254078,0.0335829243228964,0.0853543672394653,0.393452911772845,0.693984996243569,0.830869256330254
"DEGS2",52.2770628311152,-0.0101310348431597,0.204830783352703,-0.0494605091936542,0.960552307757811,0.981351304005075
"DEK",3586.17773045652,-0.153980183274941,0.0893717417882296,-1.72291800734738,0.0849033534394468,0.233644410670897
"DELE1",2771.68388088315,0.0310525202918185,0.0595473807414013,0.521475838318925,0.602035332864376,0.769032603219085
"DENND1A",1496.60537483009,-0.145205793561313,0.0605211371322963,-2.39925752293616,0.0164283563430946,0.0782616236155246
"DENND1B",654.461870014366,0.0820774320103766,0.0823305317507302,0.996925809478311,0.318800522854986,0.534065244083732
"DENND1C",697.580990562985,-0.120668887657038,0.0965150237806339,-1.25026014531481,0.211204532176575,0.416289716954646
"DENND2A",195.509073015293,0.353564326855344,0.105166683295654,3.36194235451327,0.000773962791808529,0.00876344294199021
